"Time","PULV E OLT AIR & COAL DUST MIX P","COAL FDR E BELT MOTOR CURRENT","PULV F GRINDING BOWL UP & LWR DP","Coal FDR E Rate","Mill E Cold PA Damper","Mill E Current","Mill E Hot PA Damper Ctrl","Inlet Temperature E","Outlet Temperature E","Mill E PA Flow","Mill E Primary Air Pressure","E1 velocity","E2 velocity","E3 velocity","E4 velocity","Mill-1E Thrust Bearing Temp.1","Mill-1E Thrust Bearing Temp.2","Mill-1E Thrust Bearing Temp.3","Mill-1E Thrust Bearing Temp.4","Mill-1E Shaft Bearing Temp.1","Mill-1E Shaft Bearing Temp.2","Mill-1E MTR stator winding Temp.1","Mill-1E MTR stator winding Temp.2","Mill-1E MTR stator winding Temp.3","Mill-1E MTR stator winding Temp.4","Mill-1E MTR stator winding Temp.5","Mill-1E MTR stator winding Temp.6","Mill-1E MTR Bearing Temp.1","Mill-1E MTR Bearing Temp.2"
2022-04-25 11:30:00,2.11764523644686,2.22965670450438,2.83941455199274,63.8681702485016,0.363567732227284,62.3377886344218,40.154335352194,286.589147866408,71.2227917591607,128.354047199187,5.69182824527503,23.0520210266113,21.7485752105713,22.4456081390381,22.8254241943359,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,69.8107223510742,68.3817443847656,71.5644836425781,69.5638885498047,69.5898742675781,70.473258972168,55.1831245422363,39.6331748962402
2022-04-25 11:45:00,2.11563026189124,2.23991538140324,2.85793153359284,63.8693255092746,0.369262188862823,62.8313691073063,40.1532806141823,286.468539317141,71.5601959109793,127.456629302003,5.69068734101588,23.3003406524658,21.6304683685303,22.4164924621582,22.7995491027832,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,69.8107223510742,68.5784683227539,71.7145233154297,69.5638885498047,69.5898742675781,71.0927734375,55.1831245422363,39.6331748962402
2022-04-25 12:00:00,2.14711999474026,2.24346298927329,2.8642351216177,63.9373414627708,0.374403068692384,63.2757359193751,40.1488381995752,286.530022010463,71.5394730197172,126.776649090761,5.69117827308661,23.0544013977051,21.7001533508301,22.4549217224121,22.750997543335,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,72.0413665771484,71.3826065063477,74.5653457641602,72.3380279541016,72.5040664672852,73.4871292114258,55.1831245422363,39.6331748962402
2022-04-25 12:15:00,2.16746529891567,2.24899925363305,2.87003470826028,63.5326327527648,0.368578000028715,63.5309277120269,40.1378697732855,286.577062286697,71.6158891673689,126.809523380723,5.69514000355579,22.548454284668,21.6191101074219,22.450855255127,22.9931793212891,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,72.8115844726562,71.3826065063477,74.5653457641602,72.5647583007812,72.5907592773438,73.4871292114258,55.1831245422363,39.6331748962402
2022-04-25 12:30:00,2.17273001783086,2.25590455403322,2.84958637389955,63.3850761194234,0.365562631967258,63.4324973207406,40.1292201985579,286.628075458218,72.2981072054061,127.378344578945,5.6837932435272,24.0918998718262,21.6007328033447,22.4000701904297,22.7828350067139,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,72.8115844726562,71.3826065063477,74.5653457641602,72.5647583007812,72.5907592773438,73.4871292114258,57.5504722595215,39.7198677062988
2022-04-25 12:45:00,2.1708355688254,2.23187286142113,2.84795159228505,63.5996081950045,0.366396430125083,62.0987715927668,40.2880132929491,286.774807442291,72.574739383662,127.881881569927,5.70262486748218,24.8585166931152,21.6138000488281,22.3763561248779,22.7604846954346,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,72.8115844726562,71.7360382080078,75.0408630371094,72.5647583007812,72.7347564697266,74.3473739624023,58.1839866638184,42.6340408325195
2022-04-25 13:00:00,2.18289991422867,2.24281733591188,2.85349262905558,64.1952587933495,0.364912289778379,61.799577974627,40.8545476400783,286.840746586588,72.818199565168,128.382724671054,5.74435376183051,25.4050521850586,21.6769676208496,22.3832054138184,22.7981624603271,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,75.265625,74.3834533691406,77.5792083740234,75.422248840332,75.6045913696289,76.4879913330078,58.1839866638184,42.6340408325195
2022-04-25 13:15:00,2.20632870569787,2.2471475396076,2.86110162735301,64.6896410040824,0.363042286427333,61.922998195796,41.4396090934073,286.908051156032,73.0156204594108,128.830374989403,5.78753446339593,26.1981430053711,21.6183090209961,22.4202899932861,23.0182666778564,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,75.8124465942383,74.3834533691406,77.5792083740234,75.5656204223633,75.6045913696289,76.4879913330078,58.1839866638184,42.6340408325195
2022-04-25 13:30:00,2.22975749716706,2.25147774330333,2.86871062565045,65.1840232148153,0.361172283076287,62.0464184169651,42.0246705467363,286.975355725475,73.2130413536536,129.278025307753,5.83071516496135,25.0242347717285,22.8488063812256,22.3941459655762,22.9693870544434,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,75.8124465942383,74.3834533691406,77.5792083740234,75.5656204223633,75.6045913696289,76.4879913330078,58.1839866638184,42.6340408325195
2022-04-25 13:45:00,2.25318628863626,2.25580794699905,2.87631962394788,65.6784054255483,0.359302279725241,62.1698386381341,42.6097320000654,287.042660294919,73.4104622478964,129.725675626102,5.87389586652676,23.4765224456787,23.3231792449951,23.4676647186279,22.8743228912354,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,75.8124465942383,74.3834533691406,77.5792083740234,75.5656204223633,75.6045913696289,76.4879913330078,58.1839866638184,42.6340408325195
